Phylum,Sub Phylum,Class,Order,Family,Species,Common Name,C-value,Chrom num,Method,Cell type,Std sp,References1,References2
Mollusca,,Bivalvia,Veneroida,Vesicomyidae,Calyptogena magnifica,Giant vent clam,2.35,,FCM,MC,AAR,"Bonnivard, E., O. Catrice, J. Ravaux, S.C. Brown, and D. Higuet (2009). Survey of genome size in 28 hydrothermal vent species covering 10 families. Genome 52: 524-536.",
Mollusca,,Bivavlia,Arcoida,Neotiidae,Noetia ponderosa,Ponderous ark shell,1.90,,BFA,HE,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Limoida,Limidae,Lima hemphillii,Fileclam,1.20,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Limoida,Limidae,Lima scabra,Rough fileclam,1.60,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Myoida,Myidae,Mya arenaria,Softshell clam,1.40,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Myoida,Myidae,Platyodon cancellatus,Boring softshell clam,1.60,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Myoida,Pholadidae,Barnea costata,Mud piddock,0.70,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Myoida,Pholadidae,Pholadidea sp.,Angelwing,1.80,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Aulacomya ater maoriana,Mussel,2.24,,FCM,"G, MT",ME,"Libertini, A., A. Boato, M. Panozzo, and V. Fogato (1996a). Karyotype and genome size in some species of Mytilidae (Bivalvia, Mollusca). La Kromosomo II  82: 2819-2827.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Bathymodiolus azoricus,Mussel,1.50,,FD,NS,NS,"Dixon, D.R., L.R.J. Dixon, P.L. Pascoe, and J.T. Wilson (2001). Chromosomal and nuclear characteristics of deep-sea hydrothermal-vent organisms: correlates of increased growth rate. Marine Biology 139: 251-255.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Botula falcata,Mussel,1.80,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Hormomya mutabilis,Mussel,1.79,,FIA,TS,CA,"Ieyama, H., O. Kameoka, T. Tan, and J. Yamasaki (1994). Chromosomes and nuclear DNA contents of some species of Mytilidae. Venus 53: 327-331.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Lithophaga bisulcata,Mahogany datemussel,2.50,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Lithophaga curta,Datemussel,2.12,,FIA,TS,CA,"Ieyama, H., O. Kameoka, T. Tan, and J. Yamasaki (1994). Chromosomes and nuclear DNA contents of some species of Mytilidae. Venus 53: 327-331.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Lithophaga plumula,Feather datemussel,2.30,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Modiolus auriculatus,Mussel,1.68,,FIA,TS,CA,"Ieyama, H., O. Kameoka, T. Tan, and J. Yamasaki (1994). Chromosomes and nuclear DNA contents of some species of Mytilidae. Venus 53: 327-331.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Modiolus sp.,Mussel,1.90,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Musculista senhousia,Mussel,1.16,,FIA,TS,CA,"Ieyama, H., O. Kameoka, T. Tan, and J. Yamasaki (1994). Chromosomes and nuclear DNA contents of some species of Mytilidae. Venus 53: 327-331.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilaster solidus,Mussel,1.54,,FCM,"G, MT",ME,"Libertini, A., A. Boato, M. Panozzo, and V. Fogato (1996a). Karyotype and genome size in some species of Mytilidae (Bivalvia, Mollusca). La Kromosomo II  82: 2819-2827.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilus californianus,California mussel,1.61,,FIA,NS,DT,"Gonzﾃ｡lez-Tizﾃｳn, A.M., A. Martﾃｭnez-Lage, I. Rego, J. Ausiﾃｳ, and J. Mﾃｩndez (2000). DNA content, karyotypes, and chromosomal location of 18S-5.8S-28S ribosomal loci in some species of bivalve molluscs from the Pacific Canadian coast. Genome 43: 1065-107",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilus californianus,California mussel,1.90,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilus coruscus,Mussel,1.90,,FIA,TS,CA,"Ieyama, H., O. Kameoka, T. Tan, and J. Yamasaki (1994). Chromosomes and nuclear DNA contents of some species of Mytilidae. Venus 53: 327-331.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilus edulis,Blue mussel,1.60,,FD,NS,NS,"Dixon, D.R., L.R.J. Dixon, P.L. Pascoe, and J.T. Wilson (2001). Chromosomal and nuclear characteristics of deep-sea hydrothermal-vent organisms: correlates of increased growth rate. Marine Biology 139: 251-255.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilus edulis,Blue mussel,1.60,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilus edulis,Blue mussel,1.71,,FCM,G,GD,"Rodrﾃｭguez-Juﾃｭz, A.M., M. Torrado, and J. Mﾃｩndez (1996). Genome-size variation in bivalve molluscs determined by flow cytometry. Marine Biology 126: 489-497.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilus galloprovincialis,Mediterranean mussel,1.41,,FIA,TS,CA,"Ieyama, H., O. Kameoka, T. Tan, and J. Yamasaki (1994). Chromosomes and nuclear DNA contents of some species of Mytilidae. Venus 53: 327-331.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilus galloprovincialis,Mediterranean mussel,1.92,,FCM,G,GD,"Rodrﾃｭguez-Juﾃｭz, A.M., M. Torrado, and J. Mﾃｩndez (1996). Genome-size variation in bivalve molluscs determined by flow cytometry. Marine Biology 126: 489-497.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Mytilus trossulus,Foolish mussel,1.51,,FIA,NS,DT,"Gonzﾃ｡lez-Tizﾃｳn, A.M., A. Martﾃｭnez-Lage, I. Rego, J. Ausiﾃｳ, and J. Mﾃｩndez (2000). DNA content, karyotypes, and chromosomal location of 18S-5.8S-28S ribosomal loci in some species of bivalve molluscs from the Pacific Canadian coast. Genome 43: 1065-107",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Perna canaliculus,Green-lipped mussel,1.11,,FCM,"G, MT",ME,"Libertini, A., A. Boato, M. Panozzo, and V. Fogato (1996a). Karyotype and genome size in some species of Mytilidae (Bivalvia, Mollusca). La Kromosomo II  82: 2819-2827.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Septifer keenae,Mussel,1.06,,FIA,TS,CA,"Ieyama, H., O. Kameoka, T. Tan, and J. Yamasaki (1994). Chromosomes and nuclear DNA contents of some species of Mytilidae. Venus 53: 327-331.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Septifer virgatus,Mussel,1.08,,FIA,TS,CA,"Ieyama, H., O. Kameoka, T. Tan, and J. Yamasaki (1994). Chromosomes and nuclear DNA contents of some species of Mytilidae. Venus 53: 327-331.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Volsella modiolus,Mussel,2.80,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Mytiloida,Mytilidae,Volsella plicatulus,Mussel,1.90,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Mytiloida,Pinnidae,Atrina rigida,Pen shell,1.10,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Nuculoida,Nuculidae,Acila castrensis,Divaricate nutclam,5.40,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Nuculoida,Nuculidae,Nucula proxima,Nutclam,3.10,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Ostreidae,Crassostrea gigas,Pacific giant oyster,0.91,,FIA,NS,DT,"Gonzﾃ｡lez-Tizﾃｳn, A.M., A. Martﾃｭnez-Lage, I. Rego, J. Ausiﾃｳ, and J. Mﾃｩndez (2000). DNA content, karyotypes, and chromosomal location of 18S-5.8S-28S ribosomal loci in some species of bivalve molluscs from the Pacific Canadian coast. Genome 43: 1065-107",
Mollusca,,Bivavlia,Ostreoida,Ostreidae,Crassostrea virginica,Eastern oyster,0.69,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Ostreidae,Cryptostrea permollis,Oyster,1.10,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Ostreidae,Ostrea edulis,Edible oyster,1.17,,FCM,G,GD,"Rodrﾃｭguez-Juﾃｭz, A.M., M. Torrado, and J. Mﾃｩndez (1996). Genome-size variation in bivalve molluscs determined by flow cytometry. Marine Biology 126: 489-497.",
Mollusca,,Bivavlia,Ostreoida,Ostreidae,Ostrea lurida,Oyster,1.30,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Ostreidae,Unknown sp.1,Oyster,1.30,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Ostreidae,Unknown sp.2,Oyster,0.65,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Argopecten irradians,Bay scallop,1.20,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Argopecten purpuratus,Northern Chilean scallop,1.10,,FFA,HE,V,"Gallardo-Escarate, C., J. Alvarez-Borrego, E. von Brand-Skopnik, and M.A. del Rio-Portilla (2005). Genome size estimation in two populations of the northern Chilean scallop, Argopecten purpuratus, using fluorescence image analysis. Journal of Shellfish Re",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Chlamys hastata,Spiny scallop,1.64,,FIA,NS,DT,"Gonzﾃ｡lez-Tizﾃｳn, A.M., A. Martﾃｭnez-Lage, I. Rego, J. Ausiﾃｳ, and J. Mﾃｩndez (2000). DNA content, karyotypes, and chromosomal location of 18S-5.8S-28S ribosomal loci in some species of bivalve molluscs from the Pacific Canadian coast. Genome 43: 1065-107",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Chlamys hericus,Scallop,0.95,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Chlamys hindsii,Scallop,1.00,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Chlamys opercularis,Scallop,1.12,,FCM,G,GD,"Rodrﾃｭguez-Juﾃｭz, A.M., M. Torrado, and J. Mﾃｩndez (1996). Genome-size variation in bivalve molluscs determined by flow cytometry. Marine Biology 126: 489-497.",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Hinnites giganteus,Scallop,1.29,,FIA,NS,DT,"Gonzﾃ｡lez-Tizﾃｳn, A.M., A. Martﾃｭnez-Lage, I. Rego, J. Ausiﾃｳ, and J. Mﾃｩndez (2000). DNA content, karyotypes, and chromosomal location of 18S-5.8S-28S ribosomal loci in some species of bivalve molluscs from the Pacific Canadian coast. Genome 43: 1065-107",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Hinnites multirugosus,Scallop,1.30,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Pecten maximus,Scallop,1.42,,FCM,G,GD,"Rodrﾃｭguez-Juﾃｭz, A.M., M. Torrado, and J. Mﾃｩndez (1996). Genome-size variation in bivalve molluscs determined by flow cytometry. Marine Biology 126: 489-497.",
Mollusca,,Bivavlia,Ostreoida,Pectinidae,Placopecten magellanicus,Sea scallop,2.10,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Solemyacea,Solemyidae,Solemya velum,Atlantic awningclam,2.10,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Unionoida,Unionidae,Elliptio sp.,Lance,3.20,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Unionoida,Unionidae,Uniomerus sp.,Pondhorn,3.00,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Cardiidae,Cerastoderma edule,Cockle,1.37,,FCM,G,GD,"Rodrﾃｭguez-Juﾃｭz, A.M., M. Torrado, and J. Mﾃｩndez (1996). Genome-size variation in bivalve molluscs determined by flow cytometry. Marine Biology 126: 489-497.",
Mollusca,,Bivavlia,Veneroida,Cardiidae,Cerastoderma pinnulatum,Northern dwarf cockle,1.40,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Cardiidae,Laevicardium mortoni,Yellow eggcockle,1.30,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Cardiidae,Trachycardium quadragenarium,Spiny pricklycockle,2.00,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Chamidae,Chama pellucida,Jewelbox,1.50,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Donacidae,Donax variabilis,Variable coquina,1.60,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Dreissenidae,Dreissena polymorpha,Zebra mussel,1.70,,FIA,"HE, S","GD, HS","Gregory, T.R. (2003b).  Genome size estimates for two important freshwater molluscs, the zebra mussel (Dreissena polymorpha) and the schistosomiasis vector snail (Biomphalaria glabrata).  Genome 46: 841-844.",
Mollusca,,Bivavlia,Veneroida,Lucinidae,Phacoides pectinata,Lucine,1.70,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Mactridae,Spisula solidissima,Atlantic surfclam,1.16,,FCM,G,GD,"Rodrﾃｭguez-Juﾃｭz, A.M., M. Torrado, and J. Mﾃｩndez (1996). Genome-size variation in bivalve molluscs determined by flow cytometry. Marine Biology 126: 489-497.",
Mollusca,,Bivavlia,Veneroida,Mactridae,Spisula solidissima,Atlantic surfclam,1.20,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Mactridae,Tresus capax,Fat gaper,1.64,,FIA,NS,DT,"Gonzﾃ｡lez-Tizﾃｳn, A.M., A. Martﾃｭnez-Lage, I. Rego, J. Ausiﾃｳ, and J. Mﾃｩndez (2000). DNA content, karyotypes, and chromosomal location of 18S-5.8S-28S ribosomal loci in some species of bivalve molluscs from the Pacific Canadian coast. Genome 43: 1065-107",
Mollusca,,Bivavlia,Veneroida,Mactridae,Tresus nuttalli,Pacific gaper,0.77,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Petricolidae,Petricola pholadiformis,False angelwing,1.10,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Pharidae,Ensis directus,Atlantic jackknife clam,1.50,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Psammobiidae,Nuttallia nuttallii,Mahogany clam,1.60,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Psammobiidae,Nuttallia nuttallii,Mahogany clam,1.74,,FIA,NS,DT,"Gonzﾃ｡lez-Tizﾃｳn, A.M., A. Martﾃｭnez-Lage, I. Rego, J. Ausiﾃｳ, and J. Mﾃｩndez (2000). DNA content, karyotypes, and chromosomal location of 18S-5.8S-28S ribosomal loci in some species of bivalve molluscs from the Pacific Canadian coast. Genome 43: 1065-107",
Mollusca,,Bivavlia,Veneroida,Solecurtidae,Tagelus californianus,California tagelus,1.30,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Solenidae,Solen viridis,Green jackknife clam,1.70,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Tellinidae,Apolymetis biangulata,Macoma clam,2.30,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Tellinidae,Macoma balthica,Baltic macoma,2.30,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Tellinidae,Macoma nasuta,Bent-nose macoma,1.95,,FIA,NS,DT,"Gonzﾃ｡lez-Tizﾃｳn, A.M., A. Martﾃｭnez-Lage, I. Rego, J. Ausiﾃｳ, and J. Mﾃｩndez (2000). DNA content, karyotypes, and chromosomal location of 18S-5.8S-28S ribosomal loci in some species of bivalve molluscs from the Pacific Canadian coast. Genome 43: 1065-107",
Mollusca,,Bivavlia,Veneroida,Tellinidae,Macoma nasuta,Bent-nose macoma,2.60,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Tellinidae,Macoma secta,White-sand macoma,2.40,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Tellinidae,Macoma tenta,Elongate macoma,1.70,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Veneridae,Chione undatella,Frilled venus clam,2.00,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Veneridae,Mercenaria campechiensis,southern quahog,2.30,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Veneridae,Mercenaria mercenaria,northern quahog,2.00,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Veneridae,Protothaca staminea,Pacific littleneck,1.60,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Veneridae,Protothaca staminea,Pacific littleneck,1.75,,FIA,NS,DT,"Gonzﾃ｡lez-Tizﾃｳn, A.M., A. Martﾃｭnez-Lage, I. Rego, J. Ausiﾃｳ, and J. Mﾃｩndez (2000). DNA content, karyotypes, and chromosomal location of 18S-5.8S-28S ribosomal loci in some species of bivalve molluscs from the Pacific Canadian coast. Genome 43: 1065-107",
Mollusca,,Bivavlia,Veneroida,Veneridae,Saxidomus nuttalli,California butterclam,1.10,,BFA,S,SP,"Hinegardner, R. (1974a). Cellular DNA content of the Mollusca. Comparative Biochemistry and Physiology 47A: 447-460.",
Mollusca,,Bivavlia,Veneroida,Veneridae,Tapes decussata,Venus clam,1.81,,FCM,G,GD,"Rodrﾃｭguez-Juﾃｭz, A.M., M. Torrado, and J. Mﾃｩndez (1996). Genome-size variation in bivalve molluscs determined by flow cytometry. Marine Biology 126: 489-497.",
